ap_id,flag,flag_source,item_name,map,region,method
7002655,21007680,map_lot,String,PENDING,DLC Interior,flag_prefix
7002656,21007690,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002657,21007700,map_lot,Rada Fruit,m21_00_00_00,DLC Interior,emevd
7002658,21007710,map_lot,Rada Fruit,m21_00_00_00,DLC Interior,emevd
7002659,21007720,map_lot,Rada Fruit,m21_00_00_00,DLC Interior,emevd
7002660,21007730,map_lot,Rada Fruit,m21_00_00_00,DLC Interior,emevd
7002661,21007740,map_lot,Rada Fruit,m21_00_00_00,DLC Interior,emevd
7002662,21007750,map_lot,Rada Fruit,m21_00_00_00,DLC Interior,emevd
7002663,21007760,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002664,21007770,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002665,21007780,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002666,21007790,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002667,21007800,map_lot,Iris of Grace,PENDING,DLC Interior,flag_prefix
7002668,21007810,map_lot,Marika's Rune,PENDING,DLC Interior,flag_prefix
7002669,21007820,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002670,21007830,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002671,21007840,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002672,21007850,map_lot,Rada Fruit,m21_00_00_00,DLC Interior,emevd
7002673,21007860,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002674,21007870,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002675,21007880,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002676,21007890,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002677,21007900,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002678,21007910,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002679,21007920,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002680,21007930,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002681,21007940,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002682,21007950,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002683,21007960,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002684,21007970,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002685,21007980,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002686,21007990,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002687,21007991,map_lot,[Sorcery] Mantle of Thorns,m21_00_00_00,DLC Interior,emevd
7002688,21007993,map_lot,Iris of Occultation,m21_00_00_00,DLC Interior,emevd
7002689,21007995,map_lot,Death Mask Helm,m21_00_00_00,DLC Interior,emevd
7002690,21017000,map_lot,Fireproof Pickled Liver,m21_01_00_00,DLC Interior,emevd
7002691,21017010,map_lot,Rune Arc,m21_01_00_00,DLC Interior,emevd
7002692,21017020,map_lot,Revered Spirit Ash,PENDING,DLC Interior,flag_prefix
7002693,21017030,map_lot,Ember of Messmer,PENDING,DLC Interior,flag_prefix
7002694,21017040,map_lot,Fire Coil,PENDING,DLC Interior,flag_prefix
7002695,21017050,map_lot,Hefty Beast Bone,m21_01_00_00,DLC Interior,emevd
7002696,21017060,map_lot,Smithing Stone [8],PENDING,DLC Interior,flag_prefix
7002697,21017070,map_lot,Black Pyrefly,PENDING,DLC Interior,flag_prefix
7002698,21017080,map_lot,Beast Horn,PENDING,DLC Interior,flag_prefix
7002699,21017090,map_lot,Smithing Stone [5],PENDING,Global / Filler (scattered by design),global_filler
7002700,21017100,map_lot,Boltdrake Talisman +3,PENDING,DLC Interior,flag_prefix
7002701,21017110,map_lot,Beast Horn,m21_01_00_00,DLC Interior,emevd
7002702,21017120,map_lot,Pearldrake Talisman +3,PENDING,DLC Interior,flag_prefix
7002703,21017130,map_lot,Blessed Bone Shard,PENDING,DLC Interior,flag_prefix
7002704,21017140,map_lot,Furlcalling Finger Remedy,PENDING,DLC Interior,flag_prefix
7002705,21017150,map_lot,,PENDING,DLC Interior,flag_prefix
7002706,21017160,map_lot,Lump of Flesh,PENDING,DLC Interior,flag_prefix
7002707,21017170,map_lot,Beast Horn,PENDING,DLC Interior,flag_prefix
7002708,21017180,map_lot,Storehouse Cross Message,PENDING,DLC Interior,flag_prefix
7002709,21017200,map_lot,Scadutree Fragment,m21_01_00_00,DLC Interior,emevd
7002710,21017210,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002711,21017220,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002712,21017230,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002713,21017240,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002714,21017250,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002715,21017260,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002716,21017270,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002717,21017280,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002718,21017290,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002719,21017300,map_lot,Stormhawk Feather,m21_01_00_00,DLC Interior,emevd
7002720,21017310,map_lot,Black Pyrefly,m21_01_00_00,DLC Interior,emevd
7002721,21017320,map_lot,Shadow Realm Rune [5],PENDING,DLC Interior,flag_prefix
7002722,21017330,map_lot,Holyproof Pickled Liver,PENDING,DLC Interior,flag_prefix
7002723,21017340,map_lot,Secret Rite Scroll,PENDING,DLC Interior,flag_prefix
7002724,21017350,map_lot,Redflesh Mushroom,PENDING,DLC Interior,flag_prefix
7002725,21017360,map_lot,Ember of Messmer,m21_01_00_00,DLC Interior,emevd
7002726,21017370,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002727,21017380,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002728,21017390,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002729,21017400,map_lot,Smithing Stone [6],PENDING,Global / Filler (scattered by design),global_filler
7002730,21017410,map_lot,Fire Coil,PENDING,DLC Interior,flag_prefix
7002731,21017420,map_lot,Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7002732,21017430,map_lot,Silver-Pickled Fowl Foot,PENDING,DLC Interior,flag_prefix
7002733,21017440,map_lot,Spirit Calculus,PENDING,DLC Interior,flag_prefix
7002734,21017450,map_lot,Sliver of Meat,m21_01_00_00,DLC Interior,emevd
7002735,21017460,map_lot,Revered Spirit Ash,m21_01_00_00,DLC Interior,emevd
7002736,21017470,map_lot,Ember of Messmer,PENDING,DLC Interior,flag_prefix
7002737,21017480,map_lot,Shadow Realm Rune [5],PENDING,DLC Interior,flag_prefix
7002738,21017490,map_lot,Ember of Messmer,PENDING,DLC Interior,flag_prefix
7002739,21017500,map_lot,Scadutree Fragment,m21_01_00_00,DLC Interior,emevd
7002740,21017510,map_lot,[Sorcery] Impenetrable Thorns,m21_01_00_00,DLC Interior,emevd
7002741,21017520,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002742,21017530,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002743,21017540,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002744,21017550,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002745,21017560,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002746,21017570,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002747,21017580,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002748,21017590,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002749,21017600,map_lot,Somber Smithing Stone [9],PENDING,DLC Interior,flag_prefix
7002750,21017610,map_lot,Glintslab Firefly,PENDING,DLC Interior,flag_prefix
7002751,21017620,map_lot,Carian Thrusting Shield,PENDING,DLC Interior,flag_prefix
7002752,21017630,map_lot,Fire Coil,PENDING,DLC Interior,flag_prefix
7002753,21017640,map_lot,Ghost Glovewort [3],PENDING,DLC Interior,flag_prefix
7002754,21017650,map_lot,[Incantation] Fire Serpent,PENDING,DLC Interior,flag_prefix
7002755,21017660,map_lot,Shadow Sunflower,PENDING,DLC Interior,flag_prefix
7002756,21017670,map_lot,Blessed Bone Shard,PENDING,DLC Interior,flag_prefix
7002757,21017680,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002758,21017690,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002759,21017700,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002760,21017710,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002761,21017720,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002762,21017730,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002763,21017740,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002764,21017750,map_lot,Thin Beast Bones,PENDING,DLC Interior,flag_prefix
7002765,21017760,map_lot,Smithing Stone [7],m21_01_00_00,DLC Interior,emevd
7002766,21017770,map_lot,Somber Smithing Stone [8],m21_01_00_00,DLC Interior,emevd
7002767,21017780,map_lot,[Incantation] Wrath from Afar,PENDING,DLC Interior,flag_prefix
7002768,21017790,map_lot,Rune of an Unsung Hero,PENDING,DLC Interior,flag_prefix
7002769,21017800,map_lot,Fire Knight Hilde,m21_01_00_00,DLC Interior,emevd
7002770,21017810,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002771,21017820,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002772,21017830,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002773,21017840,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002774,21017850,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002775,21017860,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002776,21017870,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002777,21017880,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002778,21017890,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002779,21017900,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002780,21017910,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002781,21017920,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002782,21017930,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002783,21017940,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002784,21017950,map_lot,Rada Fruit,m21_01_00_00,DLC Interior,emevd
7002785,21017960,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002786,21017970,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002787,21017980,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002788,21017990,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002789,21017991,map_lot,Winged Serpent Helm,m21_01_00_00,DLC Interior,emevd
7002790,21027000,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002791,21027010,map_lot,Gold-Pickled Fowl Foot,PENDING,DLC Interior,flag_prefix
7002792,21027020,map_lot,Ash of War: Wall of Sparks,PENDING,DLC Interior,flag_prefix
7002793,21027040,map_lot,Iris of Grace,PENDING,DLC Interior,flag_prefix
7002794,21027050,map_lot,Innard Meat,m21_02_00_00,DLC Interior,emevd
7002795,21027070,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002796,21027080,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002797,21027090,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002798,21027100,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002799,21027110,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002800,21027120,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002801,21027130,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002802,21027140,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002803,21027150,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002804,21027160,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002805,21027170,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002806,21027180,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002807,21027190,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002808,21027200,map_lot,Smithing Stone [3],PENDING,DLC Interior,flag_prefix
7002809,21027210,map_lot,Beast Liver,PENDING,DLC Interior,flag_prefix
7002810,21027220,map_lot,Beast Blood,PENDING,DLC Interior,flag_prefix
7002811,21027230,map_lot,Smithing Stone [4],m21_02_00_00,DLC Interior,emevd
7002812,21027240,map_lot,Redflesh Mushroom,PENDING,DLC Interior,flag_prefix
7002813,21027250,map_lot,Thin Beast Bones,m21_02_00_00,DLC Interior,emevd
7002814,21027260,map_lot,Somber Smithing Stone [2],PENDING,DLC Interior,flag_prefix
7002815,21027270,map_lot,Somber Smithing Stone [9],m21_02_00_00,DLC Interior,emevd
7002816,21027280,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002817,21027290,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002818,21027300,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002819,21027310,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002820,21027320,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002821,21027330,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002822,21027340,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002823,21027350,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002824,21027360,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002825,21027370,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002826,21027380,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002827,21027390,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002828,21027400,map_lot,Rada Fruit,PENDING,Global / Filler (scattered by design),global_filler
7002829,21027985,enemy_lot,Living Jar Shard,PENDING,Global / Filler (scattered by design),global_filler
7002830,21027991,map_lot,Salza's Hood,m21_02_00_00,DLC Interior,emevd
7002831,22007000,map_lot,Scadutree Fragment,m22_00_00_00,m22,emevd
7002832,22007100,map_lot,Congealed Putrescence,m22_00_00_00,m22,emevd
7002833,22007110,map_lot,St. Trina's Arrow,PENDING,m22,flag_prefix
7002834,22007120,map_lot,Deep-Purple Lily,PENDING,m22,flag_prefix
7002835,22007130,map_lot,Shadow Realm Rune [3],PENDING,m22,flag_prefix
7002836,22007140,map_lot,Grave Glovewort [8],PENDING,m22,flag_prefix
7002837,22007150,map_lot,Velvet Sword of St. Trina,PENDING,m22,flag_prefix
7002838,22007160,map_lot,Grave Glovewort [3],PENDING,m22,flag_prefix
7002839,22007170,map_lot,Grave Glovewort [2],PENDING,m22,flag_prefix
7002840,22007190,map_lot,Smithing Stone [6],PENDING,Global / Filler (scattered by design),global_filler
7002841,22007200,map_lot,Grave Glovewort [7],m22_00_00_00,m22,emevd
7002842,22007210,map_lot,[Sorcery] Mass of Putrescence,m22_00_00_00,m22,emevd
7002843,22007220,map_lot,Congealed Putrescence,m22_00_00_00,m22,emevd
7002844,22007230,map_lot,Dewgem,PENDING,m22,flag_prefix
7002845,22007240,map_lot,Grave Glovewort [6],m22_00_00_00,m22,emevd
7002846,22007900,map_lot,[Incantation] Multilayered Ring of Light,m22_00_00_00,m22,emevd
7002847,22007910,enemy_lot,Smithing Stone [8],PENDING,m22,flag_prefix
7002848,28007000,map_lot,Swollen Grape,m28_00_00_00,m28,treasure
7002849,28007010,map_lot,Torn Diary Page,m28_00_00_00,m28,treasure
7002850,28007020,map_lot,Swollen Grape,m28_00_00_00,m28,treasure
7002851,28007030,map_lot,Thin Beast Bones,m28_00_00_00,m28,treasure
7002852,28007040,map_lot,Shadow Realm Rune [6],m28_00_00_00,m28,treasure
7002853,28007050,map_lot,Surging Frenzied Flame,m28_00_00_00,m28,treasure
7002854,28007070,map_lot,Golden Horn Tender,PENDING,m28,flag_prefix
7002855,28007080,map_lot,Shadow Realm Rune [7],PENDING,m28,flag_prefix
7002856,28007090,map_lot,Swollen Grape,PENDING,m28,flag_prefix
7002857,28007100,map_lot,Nanaya's Torch,m28_00_00_00,m28,emevd
7002858,28007110,map_lot,Revered Spirit Ash,PENDING,m28,flag_prefix
7002859,28007900,enemy_lot,Revered Spirit Ash,PENDING,m28,flag_prefix
7002860,30007010,map_lot,Human Bone Shard,m30_00_00_00,Hero's Graves (Catacombs),treasure
7002861,30007020,map_lot,Golden Rune [2],m30_00_00_00,Hero's Graves (Catacombs),treasure
7002862,30007040,map_lot,"Prattling Pate ""Thank you""",m30_00_00_00,Hero's Graves (Catacombs),treasure
7002863,30017010,map_lot,Root Resin,PENDING,Hero's Graves (Catacombs),flag_prefix
7002864,30017020,map_lot,"Prattling Pate ""Please help""",PENDING,Hero's Graves (Catacombs),flag_prefix
7002865,30027000,map_lot,Root Resin,PENDING,Hero's Graves (Catacombs),flag_prefix
7002866,30027010,map_lot,Smoldering Butterfly,PENDING,Hero's Graves (Catacombs),flag_prefix
7002867,30027020,map_lot,Wandering Noble Ashes,PENDING,Hero's Graves (Catacombs),flag_prefix
7002868,30027030,map_lot,"Prattling Pate ""Hello""",PENDING,Hero's Graves (Catacombs),flag_prefix
7002869,30037000,map_lot,Root Resin,m30_03_00_00,Hero's Graves (Catacombs),treasure
7002870,30037010,map_lot,Raya Lucaria Soldier Ashes,m30_03_00_00,Hero's Graves (Catacombs),treasure
7002871,30037020,map_lot,Human Bone Shard,m30_03_00_00,Hero's Graves (Catacombs),treasure
7002872,30037030,map_lot,Rune Arc,m30_03_00_00,Hero's Graves (Catacombs),treasure
7002873,30037040,map_lot,Watchdog's Staff,m30_03_00_00,Hero's Graves (Catacombs),treasure
7002874,30047000,map_lot,Root Resin,PENDING,Hero's Graves (Catacombs),flag_prefix
7002875,30057000,map_lot,Rosus' Axe,m30_05_00_00,Hero's Graves (Catacombs),treasure
7002876,30057010,map_lot,Rune Arc,m30_05_00_00,Hero's Graves (Catacombs),treasure
7002877,30057030,map_lot,Deathroot,m30_05_00_00,Hero's Graves (Catacombs),treasure
7002878,30057040,map_lot,Spellproof Dried Liver,m30_05_00_00,Hero's Graves (Catacombs),treasure
7002879,30067000,map_lot,Root Resin,PENDING,Hero's Graves (Catacombs),flag_prefix
7002880,30067010,map_lot,Nox Mirrorhelm,PENDING,Hero's Graves (Catacombs),flag_prefix
7002881,30067020,map_lot,Golden Rune [3],PENDING,Global / Filler (scattered by design),global_filler
7002882,30067030,map_lot,Page Ashes,PENDING,Hero's Graves (Catacombs),flag_prefix
7002883,30067040,map_lot,Rune Arc,PENDING,Global / Filler (scattered by design),global_filler
7002884,30067050,map_lot,Old Fang,PENDING,Hero's Graves (Catacombs),flag_prefix
7002885,30067060,map_lot,Hefty Beast Bone,PENDING,Hero's Graves (Catacombs),flag_prefix
7002886,30067070,map_lot,Scythe,PENDING,Hero's Graves (Catacombs),flag_prefix
7002887,30067080,map_lot,"Prattling Pate ""Wonderful""",PENDING,Hero's Graves (Catacombs),flag_prefix
7002888,30077010,map_lot,Golden Rune [5],PENDING,Global / Filler (scattered by design),global_filler
7002889,30077020,map_lot,Magic Grease,PENDING,Hero's Graves (Catacombs),flag_prefix
7002890,30077600,map_lot,Lightning Scorpion Charm,m30_07_00_00,Hero's Graves (Catacombs),emevd
7002891,30077900,map_lot,Golden Rune [1],PENDING,Global / Filler (scattered by design),global_filler
7002892,30087010,map_lot,Crimson Seed Talisman,PENDING,Hero's Graves (Catacombs),flag_prefix
7002893,30087020,map_lot,Leyndell Soldier Ashes,PENDING,Hero's Graves (Catacombs),flag_prefix
7002894,30087030,map_lot,Dragoncrest Shield Talisman +1,PENDING,Hero's Graves (Catacombs),flag_prefix
7002895,30087040,map_lot,Root Resin,PENDING,Hero's Graves (Catacombs),flag_prefix
7002896,30087050,map_lot,"Prattling Pate ""Let's get to it""",PENDING,Hero's Graves (Catacombs),flag_prefix
7002897,30087060,map_lot,Human Bone Shard,PENDING,Hero's Graves (Catacombs),flag_prefix
7002898,30087970,enemy_lot,Ghost Glovewort [4],PENDING,Hero's Graves (Catacombs),flag_prefix
