# AUTO-GENERATED by tools/build_questline_model.py -- DO NOT EDIT.
# Typed evidence union over questline_dag.tsv + questline_cc_wiki.tsv.
# This file as a compilation is CC BY-SA 4.0; project-derived rows retain their underlying status. See release/ATTRIBUTION.md.
# EVIDENCE ONLY: nothing in the world imports this table. requires/excludes are candidate facts, not access rules.
# Nodes are typed (`flag:` / `item:`); never compare their bare ids across spaces.
# MEASURED: 2073 evidence rows (2060 game-data, 13 CC-wiki), 1845 typed edges.
source_node	target_node	relation	group_id	group_semantics	evidence_kind	evidence_origin	quest	source_label	target_label	source_region	target_region	claim	source_game_ref	id_evidence	source_page	source_page_id	source_revision	source_timestamp	source_url	license
flag:7621	flag:400622	requires	game:questline_conditions:400622:m21_01_00_00.emevd.dcx.js:90005776:0	unknown	game_data	questline_conditions			Shadow Keep :: Ansbach's Boots - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400622]		Shadow Keep	cone root BOSS_KILL(7621) at m21_01_00_00.emevd.dcx.js:90005776 set by common_func.emevd.dcx.js:90005799	event_flag:7621	questline_dag.tsv:questline_conditions						project-derived
map:m21_01	flag:400622	requires	game:questline_conditions:400622:m21_01_00_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Shadow Keep :: Ansbach's Boots - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400622]	Shadow Keep	Shadow Keep	cone root MAP_ACCESS(m21_01) at m21_01_00_00.emevd.dcx.js:90005750 set by m21_01_00_00.emevd.dcx.js	map:m21_01	questline_dag.tsv:questline_conditions						project-derived
map:m21_01	flag:400622	requires	game:questline_conditions:400622:m21_01_00_00.emevd.dcx.js:90005776:0	unknown	game_data	questline_conditions			Shadow Keep :: Ansbach's Boots - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400622]	Shadow Keep	Shadow Keep	cone root MAP_ACCESS(m21_01) at m21_01_00_00.emevd.dcx.js:90005776 set by m21_01_00_00.emevd.dcx.js	map:m21_01	questline_dag.tsv:questline_conditions						project-derived
flag:4408	flag:400624	requires	game:lot_gates:400624:90005750	single	game_data	lot_gates			Enir Ilim :: Furious Blade of Ansbach - near Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400624]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4408	questline_dag.tsv:lot_gates						project-derived
flag:21019329	flag:400625	requires	game:questline_conditions:400625:m21_01_00_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions		set by NPC talk 416002101 on m21_01_00_00	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400625]	Shadow Keep	Shadow Keep	cone root DIALOGUE_STEP(21019329) at m21_01_00_00.emevd.dcx.js:90005750 set by talk/m21_01_00_00-only/t416002101.py:t416002101_x39	event_flag:21019329	questline_dag.tsv:questline_conditions						project-derived
flag:21019332	flag:400625	requires	game:lot_gates:400625:90005750	single	game_data	lot_gates			Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400625]		Shadow Keep	$InitializeCommonEvent(90005750) arg5	event_flag:21019332	questline_dag.tsv:lot_gates						project-derived
flag:21019332	flag:400625	requires	game:questline_conditions:400625:m21_01_00_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400625]	Shadow Keep	Shadow Keep	cone root BOSS_KILL(21019332) at m21_01_00_00.emevd.dcx.js:90005750 set by m21_01_00_00.emevd.dcx.js:21010716	event_flag:21019332	questline_dag.tsv:questline_conditions						project-derived
flag:7621	flag:400625	requires	game:questline_conditions:400625:m21_01_00_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400625]		Shadow Keep	cone root BOSS_KILL(7621) at m21_01_00_00.emevd.dcx.js:90005750 set by common_func.emevd.dcx.js:90005799	event_flag:7621	questline_dag.tsv:questline_conditions						project-derived
map:m21_01	flag:400625	requires	game:questline_conditions:400625:m21_01_00_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400625]	Shadow Keep	Shadow Keep	cone root MAP_ACCESS(m21_01) at m21_01_00_00.emevd.dcx.js:90005750 set by m21_01_00_00.emevd.dcx.js	map:m21_01	questline_dag.tsv:questline_conditions						project-derived
flag:2048439206	flag:400630	unknown	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts		set by NPC talk 419002200 on m22_00_00_00	Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439206	questline_dag.tsv:esd_gifts						project-derived
flag:2048439207	flag:400630	requires	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts			Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439207	questline_dag.tsv:esd_gifts						project-derived
flag:2048439225	flag:400630	unknown	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts		set by NPC talk 419002200 on m22_00_00_00	Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439225	questline_dag.tsv:esd_gifts						project-derived
flag:2048439228	flag:400630	unknown	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts		set by NPC talk 419002200 on m22_00_00_00	Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439228	questline_dag.tsv:esd_gifts						project-derived
flag:22000496	flag:400632	requires	game:lot_gates:400632:90005774	single	game_data	lot_gates			Cerulean :: St. Trina's Smile - near Garden of Deep Purple, may be sweep-granted by Putrescent Knight (m22_00) [f400632]	Cerulean	Cerulean	$InitializeCommonEvent(90005774) arg0	event_flag:22000496	questline_dag.tsv:lot_gates						project-derived
flag:4469	flag:400634	requires	game:lot_gates:400634:90005750	single	game_data	lot_gates			Enir Ilim :: Thiollier's Trousers - near Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400634]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4469	questline_dag.tsv:lot_gates						project-derived
flag:4385	flag:400642	requires	game:esd_gifts:400642:415006100	single	game_data	esd_gifts			Gravesite :: Black Syrup [f400642]		Gravesite	talk 415006100 gate_sense=1 lot 106410	event_flag:4385	questline_dag.tsv:esd_gifts						project-derived
flag:4385	flag:400642	requires	game:questline_conditions:400642:talk/m61_00_00_00-only/t415006100.py:t415006100_x43:	unknown	game_data	questline_conditions			Gravesite :: Black Syrup [f400642]		Gravesite	cone root NPC_STATE(4385) at talk/m61_00_00_00-only/t415006100.py:t415006100_x43 set by common.emevd.dcx.js:4399	event_flag:4385	questline_dag.tsv:questline_conditions						project-derived
map:m61_00	flag:400642	requires	game:questline_conditions:400642:talk/m61_00_00_00-only/t415006100.py:t415006100_x43:	unknown	game_data	questline_conditions			Gravesite :: Black Syrup [f400642]		Gravesite	cone root MAP_ACCESS(m61_00) at talk/m61_00_00_00-only/t415006100.py:t415006100_x43 set by talk/m61_00_00_00-only/t415006100.py	map:m61_00	questline_dag.tsv:questline_conditions						project-derived
flag:2045429280	flag:400644	requires	game:lot_gates:400644:90005750	any	game_data	lot_gates			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]	Gravesite	Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:2045429280	questline_dag.tsv:lot_gates						project-derived
flag:2045429280	flag:400644	requires	game:questline_conditions:400644:m61_45_42_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]	Gravesite	Enir Ilim	cone root BOSS_KILL(2045429280) at m61_45_42_00.emevd.dcx.js:90005750 set by common_func.emevd.dcx.js:90005767	event_flag:2045429280	questline_dag.tsv:questline_conditions						project-derived
flag:4386	flag:400644	requires	game:lot_gates:400644:90005750	any	game_data	lot_gates			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4386	questline_dag.tsv:lot_gates						project-derived
flag:4387	flag:400644	requires	game:lot_gates:400644:90005750	any	game_data	lot_gates			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4387	questline_dag.tsv:lot_gates						project-derived
map:m61_45	flag:400644	requires	game:questline_conditions:400644:m61_45_42_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]		Enir Ilim	cone root MAP_ACCESS(m61_45) at m61_45_42_00.emevd.dcx.js:90005750 set by m61_45_42_00.emevd.dcx.js	map:m61_45	questline_dag.tsv:questline_conditions						project-derived
flag:2045410180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]	Gravesite	Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2045410180	questline_dag.tsv:lot_gates						project-derived
flag:2045429297	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]	Gravesite	Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2045429297	questline_dag.tsv:lot_gates						project-derived
flag:2047460184	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2047460184	questline_dag.tsv:lot_gates						project-derived
flag:2048400180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2048400180	questline_dag.tsv:lot_gates						project-derived
flag:2048440180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]	Ensis	Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2048440180	questline_dag.tsv:lot_gates						project-derived
flag:2049460180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2049460180	questline_dag.tsv:lot_gates						project-derived
flag:2050470180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2050470180	questline_dag.tsv:lot_gates						project-derived
flag:2051459220	flag:400660	unknown	game:esd_gifts:400660:420006100	single	game_data	esd_gifts		set by NPC talk 420006100 on m61_00_00_00	Scadu Altus :: Hole-Laden Necklace [f400660]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=0 lot 106600	event_flag:2051459220	questline_dag.tsv:esd_gifts						project-derived
flag:2051459208	flag:400661	unknown	game:esd_gifts:400661:420006100	unknown	game_data	esd_gifts		set by NPC talk 420006100 on m61_00_00_00	Scadu Altus :: Beloved Stardust [f400661]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=0 lot 106630	event_flag:2051459208	questline_dag.tsv:esd_gifts						project-derived
flag:2051459217	flag:400661	excludes	game:esd_gifts:400661:420006100	unknown	game_data	esd_gifts			Scadu Altus :: Beloved Stardust [f400661]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=0 lot 106610	event_flag:2051459217	questline_dag.tsv:esd_gifts						project-derived
flag:2051459208	flag:400662	unknown	game:esd_gifts:400662:420006100	single	game_data	esd_gifts		set by NPC talk 420006100 on m61_00_00_00	Scadu Altus :: Ruins Map (3rd) [f400662]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=1 lot 106620	event_flag:2051459208	questline_dag.tsv:esd_gifts						project-derived
flag:2051450800	flag:400666	requires	game:lot_gates:400666:90005750	single	game_data	lot_gates			Scadu Altus :: [Sorcery] Cherishing Fingers - around Recluses' River Upstream, may be sweep-granted by Dryleaf Dane (m61_49_44) [f400666]	Scadu Altus	Scadu Altus	$InitializeCommonEvent(90005750) arg5	event_flag:2051450800	questline_dag.tsv:lot_gates						project-derived
flag:2051459742	flag:400671	requires	game:lot_gates:400671:90005750	single	game_data	lot_gates		set by NPC talk 409006100 on m61_00_00_00	Scadu Altus :: Sword of Night - near Cathedral of Manus Metyr, may be sweep-granted by Rakshasa (m61_51_44) [f400671]	Scadu Altus	Scadu Altus	$InitializeCommonEvent(90005750) arg5	event_flag:2051459742	questline_dag.tsv:lot_gates						project-derived
flag:2051450180	flag:400672	requires	game:lot_gates:400672:90005774	single	game_data	lot_gates			Scadu Altus :: Claws of Night - near Cathedral of Manus Metyr, may be sweep-granted by Rakshasa (m61_51_44) [f400672]	Scadu Altus	Scadu Altus	$InitializeCommonEvent(90005774) arg0	event_flag:2051450180	questline_dag.tsv:lot_gates						project-derived
flag:21009210	flag:400690	unknown	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	!EventFlag(21009214))); GotoIf(L1, EventFlag(21009210)); Got	event_flag:21009210	questline_dag.tsv:lot_gates						project-derived
flag:21009211	flag:400690	unknown	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	1, EventFlag(21009210)); GotoIf(L2, EventFlag(21009211)); End	event_flag:21009211	questline_dag.tsv:lot_gates						project-derived
flag:21009214	flag:400690	requires	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	)); EndIf(!(EventFlag(21009240) && !EventFlag(21009214))); Go	event_flag:21009214	questline_dag.tsv:lot_gates						project-derived
flag:21009240	flag:400690	excludes	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	dIf(!PlayerIsInOwnWorld()); EndIf(!(EventFlag(21009240) && !Event	event_flag:21009240	questline_dag.tsv:lot_gates						project-derived
flag:21009213	flag:400692	requires	game:lot_gates:400692:90005750	single	game_data	lot_gates			Scadu Altus :: Queelign's Greatsword - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400692]		Scadu Altus	$InitializeCommonEvent(90005750) arg5	event_flag:21009213	questline_dag.tsv:lot_gates						project-derived
flag:2049399741	flag:400702	unknown	game:esd_gifts:400702:406006100	single	game_data	esd_gifts		set by NPC talk 406006100 on m61_00_00_00	Jagged Peak :: [Incantation] Dragonbolt of Florissax [f400702]	Jagged Peak	Jagged Peak	talk 406006100 gate_sense=0 lot 107020	event_flag:2049399741	questline_dag.tsv:esd_gifts						project-derived
flag:2049399729	flag:400704	requires	game:lot_gates:400704:90005750	single	game_data	lot_gates			Jagged Peak :: Flowerstone Gavel - near Rest of the Dread Dragon, may be sweep-granted by Jagged Peak Drake (m61_49_41) [f400704]	Jagged Peak	Jagged Peak	$InitializeCommonEvent(90005750) arg5	event_flag:2049399729	questline_dag.tsv:lot_gates						project-derived
flag:2054390800	flag:400704	requires	game:questline_conditions:400704:m61_49_39_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Jagged Peak :: Flowerstone Gavel - near Rest of the Dread Dragon, may be sweep-granted by Jagged Peak Drake (m61_49_41) [f400704]	Jagged Peak	Jagged Peak	cone root BOSS_KILL(2054390800) at m61_49_39_00.emevd.dcx.js:90005750 set by m61_54_39_00.emevd.dcx.js:2054392800	event_flag:2054390800	questline_dag.tsv:questline_conditions						project-derived
flag:4305	flag:400704	requires	game:questline_conditions:400704:m61_49_39_00.emevd.dcx.js:90005750:0	unknown	game_data	questline_conditions			Jagged Peak :: Flowerstone Gavel - near Rest of the Dread Dragon, may be sweep-granted by Jagged Peak Drake (m61_49_41) [f400704]		Jagged Peak	cone root NPC_STATE(4305) at m61_49_39_00.emevd.dcx.js:90005750 set by common.emevd.dcx.js:4319	event_flag:4305	questline_dag.tsv:questline_conditions						project-derived
